id,clave,name,nacionalidad,designador_iata,linea_ferrea,clavetransporte_id/id
cfd_mx_traslado.cartaporte_estaciones_EF1248,EF1248,Las Anonas,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1249,EF1249,Chahuites,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1250,EF1250,Elías Castro Ortega,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1251,EF1251,San Ramón,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1252,EF1252,Aurora,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1253,EF1253,Arriaga,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1254,EF1254,San Antolín,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1255,EF1255,Tonalá,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1256,EF1256,Esmeralda,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1257,EF1257,La Polka,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1258,EF1258,Cabaña,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1259,EF1259,Amates,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1260,EF1260,Mojarras,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1261,EF1261,Andrés,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1262,EF1262,Tres Picos,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1263,EF1263,Indalecio,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1264,EF1264,Ricardo Flores Magón,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1265,EF1265,Los Patos,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1266,EF1266,Joaquín Amaron,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1267,EF1267,San Isidro,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1268,EF1268,Colonia Central,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1269,EF1269,Nancinapa,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1270,EF1270,Urbina,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1271,EF1271,Pijijiapan,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1272,EF1272,Echegaray,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1273,EF1273,El Progreso,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1274,EF1274,El Carmen,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1275,EF1275,Margaritas,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1276,EF1276,Polmorada,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1277,EF1277,Jericó,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1278,EF1278,Leon Brindis,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1279,EF1279,Valdivia,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1280,EF1280,Mapastepec,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1281,EF1281,Barrancón,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1282,EF1282,La Playa,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1283,EF1283,Sesecapa,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1284,EF1284,Ulapa,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1285,EF1285,El Pataste,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1286,EF1286,La Bonanza,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1287,EF1287,Socomusco,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1288,EF1288,Acapetahua,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1289,EF1289,Zorrillo,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1290,EF1290,La Acacia,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1291,EF1291,Zacualpan,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1292,EF1292,Villa de Comaltitlan,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1293,EF1293,Despoblado,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1294,EF1294,Saltillo,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1295,EF1295,Montecristo,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1296,EF1296,Huixtla,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1297,EF1297,Tuzantan,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1298,EF1298,Islamapa,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1299,EF1299,Chamulapa,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1300,EF1300,Cuyamiapa,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1301,EF1301,Huehuetan,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1302,EF1302,22 de Mayo,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1303,EF1303,Tapachula,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1304,EF1304,Los Toros,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1305,EF1305,Congregación Reforma,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1306,EF1306,El Manzano,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1307,EF1307,La Soledad,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1308,EF1308,Cahuacan,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1309,EF1309,Ejido 20 de Noviembre,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1310,EF1310,Tres Hermanos,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1311,EF1311,El Silencio,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1312,EF1312,La Gloria,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1313,EF1313,El Dorado,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1314,EF1314,Los Fideles,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1315,EF1315,EL Campito,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1316,EF1316,La Platanera,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1317,EF1317,Ciudad Hidalgo,México,,K,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1318,EF1318,Puerto Madero,México,,KA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1319,EF1319,Canadá,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1320,EF1320,Jaltomate,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1321,EF1321,Amapola del Rio,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1322,EF1322,Gallardo,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1323,EF1323,El Tule,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1324,EF1324,Villa Juárez,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1325,EF1325,San Juan del Rio,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1326,EF1326,San Gil,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1327,EF1327,Bimbaletes,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1328,EF1328,Loreto,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1329,EF1329,Genaro,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1330,EF1330,Tauro,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1331,EF1331,La Honda,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1332,EF1332,La Olma,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1333,EF1333,Perón Blanco,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1334,EF1334,Salinas,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1335,EF1335,Sotol,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1336,EF1336,El Jaibito,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1337,EF1337,Espíritu Santo,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1338,EF1338,Tolosa,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1339,EF1339,Ipiña,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1340,EF1340,Arenal,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1341,EF1341,El Viejo,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1342,EF1342,El Corte,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1343,EF1343,Julián Carrillo,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1344,EF1344,Palmar Primero,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1345,EF1345,Ojo Zarco,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1346,EF1346,Estanzuela,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1347,EF1347,Alonso,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1348,EF1348,Techa,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1349,EF1349,Ventura,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1350,EF1350,Corcovada,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1351,EF1351,Pozo,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1352,EF1352,Los Venaditos,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1353,EF1353,Peotillos,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1354,EF1354,San Ignacio,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1355,EF1355,Silos,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1356,EF1356,Villar,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1357,EF1357,La Joya,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1358,EF1358,Montaña,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1359,EF1359,Cerritos,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1360,EF1360,El Gato,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1361,EF1361,La Borreguita,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1362,EF1362,El Tejocote,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1363,EF1363,San Bartolo,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1364,EF1364,EL Viejo,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1365,EF1365,Las Tablas,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1366,EF1366,Los Anteojos,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1367,EF1367,El Divisadero,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1368,EF1368,El Duro,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1369,EF1369,La Cinta,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1370,EF1370,Cárdenas,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1371,EF1371,La Presa,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1372,EF1372,La Bomba,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1373,EF1373,Escontria,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1374,EF1374,La Labor,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1375,EF1375,Las Candas,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1376,EF1376,Espinazo de Diablo,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1377,EF1377,Venastequi,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1378,EF1378,El Balcón,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1379,EF1379,Zacate,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1380,EF1380,Cafetal,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1381,EF1381,Tamasopo,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1382,EF1382,La Changa,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1383,EF1383,Abacatan,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1384,EF1384,Tambaca,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1385,EF1385,Rascón,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1386,EF1386,San Dieguito,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1387,EF1387,Las Crucitas,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1388,EF1388,Quinientos,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1389,EF1389,Micos,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1390,EF1390,Pago Pago,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1391,EF1391,San Mateo,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1392,EF1392,Valles,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1393,EF1393,El Abra,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1394,EF1394,Tanimul,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1395,EF1395,Las Palmas,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1396,EF1396,Tamuin,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1397,EF1397,El Coco,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1398,EF1398,Celis,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1399,EF1399,Velasco,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1400,EF1400,Auza,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1401,EF1401,Ébano,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1402,EF1402,Ferronales,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1403,EF1403,Chi Jol,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1404,EF1404,Méndez,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1405,EF1405,Lázaro Cárdenas,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1406,EF1406,Chila,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1407,EF1407,El Claron,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1408,EF1408,Ochoa,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1409,EF1409,Ferroautlan,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1410,EF1410,Tamos,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1411,EF1411,Tampico,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1412,EF1412,Árbol Grande,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1413,EF1413,Dora Cecilia,México,,L,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1414,EF1414,La Angostura,México,,LA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1415,EF1415,Pastora,México,,LA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1416,EF1416,Cirio,México,,LA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1417,EF1417,Zuciga,México,,LA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1418,EF1418,Naranjal,México,,LA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1419,EF1419,Rio verde,México,,LA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1420,EF1420,Ciudad Madero,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1421,EF1421,Germinal,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1422,EF1422,Miramar,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1423,EF1423,Altamira,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1424,EF1424,Colonia,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1425,EF1425,Cervantes,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1426,EF1426,San Carlitos,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1427,EF1427,El Esfuerzo,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1428,EF1428,Los Enteros,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1429,EF1429,Cuauhtémoc,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1430,EF1430,Los Plátanos,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1431,EF1431,Chocoy,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1432,EF1432,Manuel,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1433,EF1433,González,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1434,EF1434,El Bernal,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1435,EF1435,Rosillo,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1436,EF1436,Pretil,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1437,EF1437,Calles,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1438,EF1438,Escandón,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1439,EF1439,Ignacio Zaragoza,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1440,EF1440,Forlón,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1441,EF1441,San Francisco,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1442,EF1442,Lavín,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1443,EF1443,Zorrilla,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1444,EF1444,Rosa,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1445,EF1445,Ciudad Victoria,México,,M,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF1446,EF1446,La Misión,México,,M,cartaporte_clavetransporte_04
