id,clave,name
cfd_mx_traslado.cartaporte_materialpeligroso_M0638,M0638,"PENTASULFURO DE FÓSFORO, que no contiene fósforo blanco o amarillo"
cfd_mx_traslado.cartaporte_materialpeligroso_M0639,M0639,"SESQUISULFURO DE FÓSFORO, que no contiene fósforo blanco o amarillo"
cfd_mx_traslado.cartaporte_materialpeligroso_M0640,M0640,"TRISULFURO DE FÓSFORO, que no contiene fósforo blanco o amarillo"
cfd_mx_traslado.cartaporte_materialpeligroso_M0641,M0641,"TRINITROFENOL (ÁCIDO PÍCRICO) HUMEDECIDO con un mínimo del 30 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M0642,M0642,"DESECHOS DE CAUCHO o RECORTES DE CAUCHO, en polvo o en gránulos de 840 micrones como máximo y que contienen más del 45 % de caucho"
cfd_mx_traslado.cartaporte_materialpeligroso_M0643,M0643,"SILICIO EN POLVO, AMORFO"
cfd_mx_traslado.cartaporte_materialpeligroso_M0644,M0644,"PICRATO DE PLATA
HUMEDECIDO con un mínimo del 30 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M0645,M0645,"DINITRO-o-CRESOLATO DE SODIO HUMEDECIDO con un mínimo del 15 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M0646,M0646,"PICRAMATO DE SODIO HUMEDECIDO con un mínimo del 20 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M0647,M0647,AZUFRE
cfd_mx_traslado.cartaporte_materialpeligroso_M0648,M0648,"TITANIO EN POLVO,
HUMEDECIDO con un mínimo del 25 % de agua (debe haber un exceso visible de agua): a) producido mecánicamente, en partículas de menos de 53 micrones; b) producido químicamente, en partículas de menos de 840 micrones"
cfd_mx_traslado.cartaporte_materialpeligroso_M0649,M0649,"FIBRAS o TEJIDOS IMPREGNADOS DE NITROCELULOSA POCO NITRADA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0650,M0650,"TRINITROBENCENO
HUMEDECIDO con un mínimo del
30 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M0651,M0651,"ÁCIDO TRINITROBENZOICO HUMEDECIDO con un mínimo del
30 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M0652,M0652,"TRINITROTOLUENO (TNT) HUMEDECIDO con un mínimo del 30 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M0653,M0653,"NITRATO DE UREA
HUMEDECIDO con un mínimo del 20 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M0654,M0654,"CIRCONIO EN POLVO,
HUMEDECIDO con un mínimo del 25 % de agua (debe haber un exceso visible de agua): a) producido mecánicamente, en partículas de menos de 53 micrones; b) producido químicamente, en partículas de menos de 840 micrones"
cfd_mx_traslado.cartaporte_materialpeligroso_M0655,M0655,FOSFURO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0656,M0656,CARBÓN animal o vegetal
cfd_mx_traslado.cartaporte_materialpeligroso_M0657,M0657,CARBÓN ACTIVADO
cfd_mx_traslado.cartaporte_materialpeligroso_M0658,M0658,COPRA
cfd_mx_traslado.cartaporte_materialpeligroso_M0659,M0659,DESECHOS GRASIENTOS DE ALGODÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M0660,M0660,ALGODÓN HÚMEDO
cfd_mx_traslado.cartaporte_materialpeligroso_M0661,M0661,p-NITROSODIMETILANILINA
cfd_mx_traslado.cartaporte_materialpeligroso_M0662,M0662,"FIBRAS DE ORIGEN ANIMAL o FIBRAS DE ORIGEN VEGETAL quemadas, húmedas o mojadas"
cfd_mx_traslado.cartaporte_materialpeligroso_M0663,M0663,"FIBRAS o TEJIDOS DE ORIGEN ANIMAL o VEGETAL o SINTÉTICOS, N.E.P., impregnados de aceite"
cfd_mx_traslado.cartaporte_materialpeligroso_M0664,M0664,HARINA DE PESCADO (DESECHOS DE PESCADO) NO ESTABILIZADA
cfd_mx_traslado.cartaporte_materialpeligroso_M0665,M0665,ÓXIDO DE HIERRO AGOTADO o HIERRO ESPONJOSO AGOTADO procedentes de la purificación del gas de hulla
cfd_mx_traslado.cartaporte_materialpeligroso_M0666,M0666,CATALIZADOR DE METAL HUMEDECIDO con un exceso visible de líquido
cfd_mx_traslado.cartaporte_materialpeligroso_M0667,M0667,"PAPEL TRATADO CON ACEITES NO SATURADOS, incompletamente seco (incluso el papel carbón)"
cfd_mx_traslado.cartaporte_materialpeligroso_M0668,M0668,PENTABORANO
cfd_mx_traslado.cartaporte_materialpeligroso_M0669,M0669,"FÓSFORO BLANCO o
AMARILLO, SECO o BAJO AGUA
oEN SOLUCIÓN"
cfd_mx_traslado.cartaporte_materialpeligroso_M0670,M0670,SULFURO DE POTASIO ANHIDRO o SULFURO DE POTASIO con menos del 30 % de agua de cristalización
cfd_mx_traslado.cartaporte_materialpeligroso_M0671,M0671,"METAL PIROFÓRICO, N.E.P., o ALEACIÓN PIROFÓRICA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0672,M0672,DITIONITO DE SODIO (HIDROSULFITO DE SODIO)
cfd_mx_traslado.cartaporte_materialpeligroso_M0673,M0673,"SULFURO DE SODIO ANHIDRO
oSULFURO DE SODIO con menos
del 30 % de agua de cristalización"
cfd_mx_traslado.cartaporte_materialpeligroso_M0674,M0674,"TORTA OLEAGINOSA con más del 1,5 % de aceite y un máximo del 11 % de humedad"
cfd_mx_traslado.cartaporte_materialpeligroso_M0675,M0675,"DESECHOS DE LANA, HÚMEDOS"
cfd_mx_traslado.cartaporte_materialpeligroso_M0676,M0676,"METALES ALCALINOS, AMALGAMA LÍQUIDA DE,"
cfd_mx_traslado.cartaporte_materialpeligroso_M0677,M0677,AMIDAS DE METALES ALCALINOS
cfd_mx_traslado.cartaporte_materialpeligroso_M0678,M0678,"METALES ALCALINOS, DISPERSIÓN DE, o METALES ALCALINOTÉRREOS, DISPERSIÓN DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0679,M0679,"METALES ALCALINOTÉRREOS, AMALGAMA LÍQUIDA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0680,M0680,"METALES ALCALINOTÉRREOS, ALEACIÓN DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0681,M0681,CARBURO DE ALUMINIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0682,M0682,ALUMINIOFERROSILICIO EN POLVO
cfd_mx_traslado.cartaporte_materialpeligroso_M0683,M0683,"ALUMINIO EN POLVO, NO RECUBIERTO"
cfd_mx_traslado.cartaporte_materialpeligroso_M0684,M0684,FOSFURO DE ALUMINIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0685,M0685,"ALUMINIOSILICIO EN POLVO, NO RECUBIERTO"
cfd_mx_traslado.cartaporte_materialpeligroso_M0686,M0686,BARIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0687,M0687,CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0688,M0688,CARBURO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0689,M0689,"CIANAMIDA DE CALCIO con más del 0,1 % de carburo de calcio"
cfd_mx_traslado.cartaporte_materialpeligroso_M0690,M0690,HIDRURO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0691,M0691,SILICIURO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0692,M0692,CESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0693,M0693,FERROSILICIO con el 30 % o más pero menos del 90 % de silicio
cfd_mx_traslado.cartaporte_materialpeligroso_M0694,M0694,"HIDRUROS METÁLICOS QUE REACCIONAN CON EL AGUA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0695,M0695,HIDRURO DE LITIO Y ALUMINIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0696,M0696,HIDRURO DE LITIO Y ALUMINIO EN ÉTER
cfd_mx_traslado.cartaporte_materialpeligroso_M0697,M0697,BOROHIDRURO DE LITIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0698,M0698,HIDRURO DE LITIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0699,M0699,LITIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0700,M0700,LITIOSILICIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0701,M0701,MAGNESIO EN POLVO o ALEACIONES DE MAGNESIO EN POLVO
cfd_mx_traslado.cartaporte_materialpeligroso_M0702,M0702,FOSFURO DE MAGNESIO Y ALUMINIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0703,M0703,"POTASIO, ALEACIONES METÁLICAS LÍQUIDAS DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0704,M0704,"METALES ALCALINOS, ALEACIÓN LÍQUIDA DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0705,M0705,"POTASIO Y SODIO, ALEACIONES LÍQUIDAS DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0706,M0706,RUBIDIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0707,M0707,BOROHIDRURO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0708,M0708,HIDRURO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0709,M0709,SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0710,M0710,METILATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0711,M0711,FOSFURO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0712,M0712,FOSFUROS DE ESTAÑO(IV)
cfd_mx_traslado.cartaporte_materialpeligroso_M0713,M0713,"CINC, CENIZAS DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0714,M0714,CINC EN POLVO
cfd_mx_traslado.cartaporte_materialpeligroso_M0715,M0715,HIDRURO DE CIRCONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0716,M0716,NITRATO DE ALUMINIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0717,M0717,DICROMATO DE AMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0718,M0718,PERCLORATO DE AMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0719,M0719,PERSULFATO DE AMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0720,M0720,"CLORATO DE BARIO, SÓLIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M0721,M0721,NITRATO DE BARIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0722,M0722,"PERCLORATO DE BARIO, SÓLIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M0723,M0723,PERMANGANATO DE BARIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0724,M0724,PERÓXIDO DE BARIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0725,M0725,"BROMATOS INORGÁNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0726,M0726,NITRATO DE CESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0727,M0727,CLORATO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0728,M0728,CLORITO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0729,M0729,NITRATO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0730,M0730,PERCLORATO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0731,M0731,PERMANGANATO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0732,M0732,PERÓXIDO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0733,M0733,"CLORATO Y BORATO, MEZCLA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0734,M0734,"CLORATO Y CLORURO DE MAGNESIO, MEZCLA SÓLIDA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0735,M0735,"CLORATOS INORGÁNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0736,M0736,"CLORITOS INORGÁNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0737,M0737,TRIÓXIDO DE CROMO ANHIDRO
cfd_mx_traslado.cartaporte_materialpeligroso_M0738,M0738,NITRATO DE DIDIMIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0739,M0739,NITRATO DE HIERRO(III)
cfd_mx_traslado.cartaporte_materialpeligroso_M0740,M0740,NITRATO DE GUANIDINA
cfd_mx_traslado.cartaporte_materialpeligroso_M0741,M0741,NITRATO DE PLOMO
cfd_mx_traslado.cartaporte_materialpeligroso_M0742,M0742,"PERCLORATO DE PLOMO, SÓLIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M0743,M0743,"HIPOCLORITO DE LITIO, SECO o HIPOCLORITO DE LITIO EN MEZCLA"
cfd_mx_traslado.cartaporte_materialpeligroso_M0744,M0744,PERÓXIDO DE LITIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0745,M0745,BROMATO DE MAGNESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0746,M0746,NITRATO DE MAGNESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0747,M0747,PERCLORATO DE MAGNESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0748,M0748,PERÓXIDO DE MAGNESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0749,M0749,"NITRATOS INORGÁNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0750,M0750,"SÓLIDO COMBURENTE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0751,M0751,"PERCLORATOS INORGÁNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0752,M0752,"PERMANGANATOS INORGÁNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0753,M0753,"PERÓXIDOS INORGÁNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0754,M0754,BROMATO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0755,M0755,CLORATO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0756,M0756,NITRATO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0757,M0757,"NITRATO DE POTASIO Y NITRITO DE SODIO, MEZCLA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0758,M0758,NITRITO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0759,M0759,PERCLORATO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0760,M0760,PERMANGANATO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0761,M0761,PERÓXIDO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0762,M0762,PERSULFATO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0763,M0763,NITRATO DE PLATA
cfd_mx_traslado.cartaporte_materialpeligroso_M0764,M0764,BROMATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0765,M0765,CLORATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0766,M0766,CLORITO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0767,M0767,NITRATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0768,M0768,"NITRATO DE SODIO Y NITRATO DE POTASIO, MEZCLA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0769,M0769,NITRITO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0770,M0770,PERCLORATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0771,M0771,PERMANGANATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0772,M0772,PERÓXIDO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0773,M0773,PERSULFATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0774,M0774,CLORATO DE ESTRONCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0775,M0775,NITRATO DE ESTRONCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0776,M0776,PERCLORATO DE ESTRONCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0777,M0777,PERÓXIDO DE ESTRONCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0778,M0778,TETRANITROMETANO
cfd_mx_traslado.cartaporte_materialpeligroso_M0779,M0779,UREA-PERÓXIDO DE HIDRÓGENO
cfd_mx_traslado.cartaporte_materialpeligroso_M0780,M0780,NITRITO DE CINC Y AMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0781,M0781,CLORATO DE CINC
cfd_mx_traslado.cartaporte_materialpeligroso_M0782,M0782,NITRATO DE CINC
cfd_mx_traslado.cartaporte_materialpeligroso_M0783,M0783,PERMANGANATO DE CINC
cfd_mx_traslado.cartaporte_materialpeligroso_M0784,M0784,PERÓXIDO DE CINC
cfd_mx_traslado.cartaporte_materialpeligroso_M0785,M0785,"PICRAMATO DE CIRCONIO HUMEDECIDO con un mínimo del 20 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M0786,M0786,"CIANHIDRINA DE LA ACETONA, ESTABILIZADA"
cfd_mx_traslado.cartaporte_materialpeligroso_M0787,M0787,"ALCALOIDES SÓLIDOS, N.E.P.,
oSALES DE ALCALOIDES, SÓLIDAS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0788,M0788,ISOTIOCIANATO DE ALILO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M0789,M0789,ARSENIATO DE AMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0790,M0790,ANILINA
cfd_mx_traslado.cartaporte_materialpeligroso_M0791,M0791,CLORHIDRATO DE ANILINA
cfd_mx_traslado.cartaporte_materialpeligroso_M0792,M0792,"ANTIMONIO, COMPUESTO INORGÁNICO SÓLIDO DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0793,M0793,LACTATO DE ANTIMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0794,M0794,TARTRATO DE ANTIMONIO Y POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0795,M0795,ÁCIDO ARSÉNICO LÍQUIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M0796,M0796,ÁCIDO ARSÉNICO SÓLIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M0797,M0797,BROMURO DE ARSÉNICO
cfd_mx_traslado.cartaporte_materialpeligroso_M0798,M0798,"ARSÉNICO, COMPUESTO LÍQUIDO DE, N.E.P., inorgánico, en particular arseniatos, n.e.p., arsenitos, n.e.p., sulfuros de arsénico, n.e.p., y compuesto orgánico de arsénico, n.e.p."
cfd_mx_traslado.cartaporte_materialpeligroso_M0799,M0799,"ARSÉNICO, COMPUESTO SÓLIDO DE, N.E.P., inorgánico, en particular arseniatos n.e.p., arsenitos n.e.p., sulfuros de arsénico n.e.p. y compuesto orgánico de arsénico n.e.p."
cfd_mx_traslado.cartaporte_materialpeligroso_M0800,M0800,ARSÉNICO
cfd_mx_traslado.cartaporte_materialpeligroso_M0801,M0801,PENTÓXIDO DE ARSÉNICO
cfd_mx_traslado.cartaporte_materialpeligroso_M0802,M0802,TRICLORURO DE ARSÉNICO
cfd_mx_traslado.cartaporte_materialpeligroso_M0803,M0803,TRIÓXIDO DE ARSÉNICO
cfd_mx_traslado.cartaporte_materialpeligroso_M0804,M0804,POLVO ARSENICAL
cfd_mx_traslado.cartaporte_materialpeligroso_M0805,M0805,"BARIO, COMPUESTO DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0806,M0806,CIANURO DE BARIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0807,M0807,"BERILIO, COMPUESTO DE, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0808,M0808,BERILIO EN POLVO
cfd_mx_traslado.cartaporte_materialpeligroso_M0809,M0809,BROMOACETONA
cfd_mx_traslado.cartaporte_materialpeligroso_M0810,M0810,BRUCINA
cfd_mx_traslado.cartaporte_materialpeligroso_M0811,M0811,"AZIDA DE BARIO HUMEDECIDA con un mínimo del 50 %, en masa, de agua"
cfd_mx_traslado.cartaporte_materialpeligroso_M0812,M0812,ÁCIDO CACODÍLICO
cfd_mx_traslado.cartaporte_materialpeligroso_M0813,M0813,ARSENIATO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0814,M0814,ARSENIATO DE CALCIO Y ARSENITO DE CALCIO EN MEZCLA SÓLIDA
cfd_mx_traslado.cartaporte_materialpeligroso_M0815,M0815,CIANURO DE CALCIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0816,M0816,CLORODINITROBENCENOS LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M0817,M0817,CLORONITROBENCENOS SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M0818,M0818,"CLORHIDRATO DE 4-CLORO-o- TOLUIDINA, SÓLIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M0819,M0819,CLOROPICRINA
cfd_mx_traslado.cartaporte_materialpeligroso_M0820,M0820,"CLOROPICRINA Y BROMURO DE METILO, MEZCLA DE, con más del 2 % de cloropicrina"
cfd_mx_traslado.cartaporte_materialpeligroso_M0821,M0821,"CLOROPICRINA Y CLORURO DE METILO, MEZCLA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0822,M0822,"CLOROPICRINA EN MEZCLA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0823,M0823,ACETOARSENITO DE COBRE
cfd_mx_traslado.cartaporte_materialpeligroso_M0824,M0824,ARSENITO DE COBRE
cfd_mx_traslado.cartaporte_materialpeligroso_M0825,M0825,CIANURO DE COBRE
cfd_mx_traslado.cartaporte_materialpeligroso_M0826,M0826,"CIANUROS INORGÁNICOS, SÓLIDOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0827,M0827,CLORURO DE CIANÓGENO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M0828,M0828,DICLOROANILINAS LÍQUIDAS
cfd_mx_traslado.cartaporte_materialpeligroso_M0829,M0829,o-DICLOROBENCENO
cfd_mx_traslado.cartaporte_materialpeligroso_M0830,M0830,DICLOROMETANO
cfd_mx_traslado.cartaporte_materialpeligroso_M0831,M0831,SULFATO DE DIETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M0832,M0832,SULFATO DE DIMETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M0833,M0833,DINITROANILINAS
cfd_mx_traslado.cartaporte_materialpeligroso_M0834,M0834,DINITROBENCENOS LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M0835,M0835,DINITRO-o-CRESOL
cfd_mx_traslado.cartaporte_materialpeligroso_M0836,M0836,DINITROFENOL EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M0837,M0837,DINITROTOLUENOS FUNDIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M0838,M0838,"DESINFECTANTE SÓLIDO, TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0839,M0839,"COLORANTE LÍQUIDO, TÓXICO, N.E.P. o MATERIA INTERMEDIA PARA COLORANTES, LÍQUIDA, TÓXICA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M0840,M0840,BROMOACETATO DE ETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M0841,M0841,ETILENDIAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M0842,M0842,DIBROMURO DE ETILENO
cfd_mx_traslado.cartaporte_materialpeligroso_M0843,M0843,ARSENIATO DE HIERRO(III)
cfd_mx_traslado.cartaporte_materialpeligroso_M0844,M0844,ARSENITO DE HIERRO(III)
cfd_mx_traslado.cartaporte_materialpeligroso_M0845,M0845,ARSENIATO DE HIERRO(II)
cfd_mx_traslado.cartaporte_materialpeligroso_M0846,M0846,TETRAFOSFATO DE HEXAETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M0847,M0847,"TETRAFOSFATO DE HEXAETILO Y GAS COMPRIMIDO, MEZCLA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0848,M0848,ÁCIDO CIANHÍDRICO EN SOLUCIÓN ACUOSA (CIANURO DE HIDRÓGENO EN SOLUCIÓN ACUOSA) con un máximo del 20 % de cianuro de hidrógeno
cfd_mx_traslado.cartaporte_materialpeligroso_M0849,M0849,CIANURO DE HIDRÓGENO ESTABILIZADO con menos del 3 % de agua y absorbido en una materia porosa inerte
cfd_mx_traslado.cartaporte_materialpeligroso_M0850,M0850,ACETATO DE PLOMO
cfd_mx_traslado.cartaporte_materialpeligroso_M0851,M0851,ARSENIATOS DE PLOMO
cfd_mx_traslado.cartaporte_materialpeligroso_M0852,M0852,ARSENITOS DE PLOMO
cfd_mx_traslado.cartaporte_materialpeligroso_M0853,M0853,CIANURO DE PLOMO
cfd_mx_traslado.cartaporte_materialpeligroso_M0854,M0854,PÚRPURA DE LONDRES
cfd_mx_traslado.cartaporte_materialpeligroso_M0855,M0855,ARSENIATO DE MAGNESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0856,M0856,ARSENIATO DE MERCURIO(II)
cfd_mx_traslado.cartaporte_materialpeligroso_M0857,M0857,CLORURO DE MERCURIO(II)
cfd_mx_traslado.cartaporte_materialpeligroso_M0858,M0858,NITRATO DE MERCURIO(II)
cfd_mx_traslado.cartaporte_materialpeligroso_M0859,M0859,CIANURO DE MERCURIO Y POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0860,M0860,NITRATO DE MERCURIO(I)
cfd_mx_traslado.cartaporte_materialpeligroso_M0861,M0861,ACETATO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0862,M0862,CLORURO DE MERCURIO Y AMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0863,M0863,BENZOATO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0864,M0864,BROMUROS DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0865,M0865,CIANURO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0866,M0866,GLUCONATO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0867,M0867,YODURO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0868,M0868,NUCLEATO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0869,M0869,OLEATO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0870,M0870,ÓXIDO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0871,M0871,"OXICIANURO DE MERCURIO, DESENSIBILIZADO"
cfd_mx_traslado.cartaporte_materialpeligroso_M0872,M0872,YODURO DE MERCURIO Y POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0873,M0873,SALICILATO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0874,M0874,SULFATO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0875,M0875,TIOCIANATO DE MERCURIO
cfd_mx_traslado.cartaporte_materialpeligroso_M0876,M0876,"BROMURO DE METILO Y DIBROMURO DE ETILENO, MEZCLA LÍQUIDA DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M0877,M0877,ACETONITRILO
cfd_mx_traslado.cartaporte_materialpeligroso_M0878,M0878,MEZCLA ANTIDETONANTE PARA COMBUSTIBLES DE MOTORES
cfd_mx_traslado.cartaporte_materialpeligroso_M0879,M0879,beta-NAFTILAMINA SÓLIDA
